ID	10 CN A	102 CN A	12 CN A	13 CN A	16 CN A	19 CN A	22 CN A	3 CN A	45 CN A	51 CN A	59 CN A	60 CN A	62 CN A	7 CN A	9 CN A	HC102 CN A	HC103 CN A	HC105 CN A	HC52 CN A	HC53 CN A	HC55 CN A	HC57 CN A	HC61 CN A	HC62 CN A	HC65 CN A	HC66 CN A	HC68 CN A	HC69 CN A	HC71 CN A	HC72 CN A	HC73 CN A	HC74 CN A	HC76 CN A	HC80 CN A	HC81 CN A	HC82 CN A	HC83 CN A	HC86 CN A
10	0.46039456	0.67464685	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.78350204	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.6112702	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456	0.46039456
100	0.8518615	0.7468591	0.82405585	0.13235049	0.87357664	0.42352402	0.13235049	0.4749282	0.53654826	0.49375075	0.918297	0.13235049	0.89183813	0.87968236	0.22021642	0.99998	0.3816238	0.48914665	0.9851223	0.13235049	0.9720246	0.9943696	0.6168795	0.97674525	0.8632699	0.73773134	0.97447807	0.820715	0.9987659	0.9580414	0.87572825	0.99490505	0.70842004	0.13235049	0.9994155	0.42096338	0.46454164	0.8318777
1000	0.8819313	0.8765965	0.15604667	0.57320404	0.7258064	0.9681196	0.9118517	0.37226176	0.76652	0.8525394	0.9385694	0.412895	0.96118873	0.52813244	0.16486362	0.32861674	0.31592572	0.5505868	0.20875321	0.85892713	0.4835578	0.25444502	0.16668963	0.5291344	0.24751486	0.33914572	0.41240513	0.7404184	0.20570624	0.455162	0.19859028	0.24600984	0.6028901	0.15604667	0.18706532	0.5872396	0.43344238	0.20133807
10000	0.3564912	0.7665228	0.4277005	0.3564912	0.3564912	0.3564912	0.66361624	0.33701894	0.3564912	0.3564912	0.3564912	0.3564912	0.3564912	0.46706894	0.3564912	0.3564912	0.3564912	0.3564912	0.3564912	0.81743336	0.3564912	0.3564912	0.62216055	0.3564912	0.3564912	0.3564912	0.3564912	0.3564912	0.3564912	0.6030272	0.3564912	0.3564912	0.68260324	0.3564912	0.3564912	0.6169936	0.3564912	0.3564912
10001	0.08518828	0.08518828	0.07187006	0.035304524	0.4575133	0.08518828	0.08518828	0.08518828	0.08518828	0.020416657	0.08518828	0.08518828	0.08518828	0.08518828	0.08518828	0.08518828	0.039647084	0.025364976	0.3184557	0.08518828	0.08518828	0.34784964	0.61067224	0.08518828	0.3353318	0.08518828	0.91814244	0.09035461	0.08518828	0.08518828	0.08518828	0.08518828	0.08518828	0.40146556	0.27600285	0.4200218	0.08518828	0.555527
10002	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10003	0.6186832	0.37048566	0.6081031	0.4113547	0.5027491	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.8635867	0.37048566	0.37048566	0.638809	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566	0.37048566
10004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10005	0.4217955	0.6056141	0.17730278	0.7082244	0.39915323	0.46014172	0.3547216	0.24239664	0.61893976	0.67681694	0.5922656	0.28459227	0.69031936	0.20786768	0.78688145	0.49820864	0.64894676	0.22138965	0.53369856	0.84016806	0.8681782	0.539886	0.523221	0.4641918	0.7239461	0.63902426	0.83824706	0.86052215	0.8334527	0.6197642	0.57978356	0.34154573	0.5151067	0.9186459	0.46782842	0.549752	0.7365806	0.58366394
10006	0.8807041	0.24966548	0.49653554	0.9993152	0.45838904	0.9685733	0.6515807	0.01330871	0.41557243	1.0	0.36732486	0.20860085	0.83915126	0.27016616	0.8538149	0.25298464	0.9398536	0.82993746	0.27107546	0.008706712	0.0018395062	0.0015285567	5.763048E-4	0.36051622	0.17033522	0.0018599863	0.0075772624	0.5877203	1.3661642E-6	0.005019987	0.007842584	0.012895837	2.1522136E-4	0.010726034	0.048765395	0.057250634	0.23664927	0.09521585
10007	0.27346435	0.08732805	0.5684886	0.9783487	0.1760733	0.021802053	0.0137869	0.27892154	0.88005805	0.06360744	0.88305426	0.5606203	0.19059949	0.04577364	0.008038629	0.007935849	0.4269401	0.45604062	0.10184702	0.85734785	0.25068197	0.0027265626	0.20562674	0.9568527	0.6262467	0.042411014	0.42180303	0.0431457	0.30546653	0.7838302	0.5694562	0.9556805	0.007987092	0.46654493	0.66568875	0.014324089	0.4168802	0.8104216
10009	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1001	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10010	0.47396165	0.24271464	0.34891805	0.52960217	0.3163361	0.40608993	0.3163361	0.3163361	0.3163361	0.56383586	0.3163361	0.3163361	0.3163361	0.3163361	0.405899	0.29368943	0.41502878	0.3163361	0.32889456	0.31406015	0.30329925	0.30667925	0.3163361	0.27583262	0.33318588	0.34457505	0.26635656	0.47895053	0.43662265	0.21193095	0.3163361	0.22590813	0.3163361	0.3163361	0.23159167	0.31758597	0.11383343	0.18038619
10013	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10014	0.535372	0.7811168	0.34534875	0.059114583	0.18623579	0.43841264	0.44021314	0.04014103	0.002634918	0.0069069844	0.18108623	0.0420945	0.18885803	0.76003486	0.119855665	0.26602104	0.47465524	0.18081902	0.4751199	0.99957573	0.96648234	0.76003486	0.87344474	0.8710058	0.34010932	0.8389171	0.99746406	0.33675066	0.9491874	0.85459024	0.98622984	0.707866	0.9719414	0.42413732	0.7385356	0.99422044	0.4103355	0.8603618
10015	0.99953055	0.8430586	0.7897687	0.7400557	0.42150176	0.97318435	0.83122087	0.92240715	0.98656315	0.9966173	0.95610297	0.9996575	0.9999772	0.37276423	0.06651382	0.86097395	0.3535755	0.9947128	0.99998075	0.005895535	0.023547707	0.8673605	0.99989766	0.13620535	0.97224176	0.64937496	0.99999475	0.97072077	0.9999963	0.09159356	0.760827	0.8116651	0.0036398624	0.550698	0.45683712	0.99722403	0.86070234	0.8316895
10016	0.30042115	0.18927297	0.24295838	0.34809107	0.25798166	0.70577013	0.85744476	0.56654376	0.98921925	0.9604836	0.9557835	0.915855	0.49457374	0.035309013	0.18216962	0.68762726	0.75200254	0.7874978	0.8397665	8.406595E-4	0.06775908	0.2843615	0.50964296	0.053283133	0.6269703	0.049416512	0.77638125	0.59401023	8.050877E-4	0.063965544	0.059103187	0.65358365	4.4224173E-5	0.5204659	0.16632134	0.006847655	0.05300413	0.9444207
10017	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10018	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10019	0.8395798	0.7389506	0.5290508	0.56965697	0.6350454	0.2781311	0.7307743	0.05919935	0.019197024	0.09561314	0.25342393	0.48831266	0.5232891	0.88735557	0.05888257	0.6272464	0.53820705	0.9090403	0.7056989	0.6930989	0.6775975	0.67611253	0.2270991	0.2235341	0.1522216	0.5283621	0.22482933	0.8575296	0.8674237	0.20494853	0.75643605	0.24704875	0.2951033	0.37079653	0.28491485	0.947757	0.57386553	0.26623935
1002	0.1805216	0.1805216	0.22135666	0.31168273	0.5424464	0.6470089	0.21873137	0.3741524	0.12977913	0.10580985	0.10984315	0.14673527	0.1805216	0.30364007	0.15112133	0.15391815	0.41767976	0.17868203	0.1805216	0.687691	0.4657185	0.29871705	0.25540265	0.53611946	0.23472677	0.30917686	0.1805216	0.1805216	0.1805216	0.55943304	0.1805216	0.32214302	0.43323925	0.33894825	0.18353957	0.52521324	0.46546996	0.40541065
10020	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10021	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10022	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10023	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10024	0.22752978	0.9952833	0.29346684	0.19532746	0.65023994	0.19532746	0.84339666	0.513486	0.19532746	0.19532746	0.19532746	0.19532746	0.19532746	0.2748587	0.19532746	0.33955982	0.20902656	0.19532746	0.8764173	0.9859486	0.7975501	0.80382335	0.98384845	0.19532746	0.19629054	0.3609574	0.8645281	0.36426795	0.9440418	0.48658538	0.47924027	0.19532746	0.7767776	0.59945416	0.19532746	0.9913341	0.30054176	0.19532746
10025	0.6613844	0.6290191	0.67830104	1.1874825E-4	0.06597611	0.9691553	0.2302216	0.0043798643	0.001310675	1.7600662E-4	0.6351185	0.0024699105	0.2099274	0.42024732	0.65932536	0.23574272	0.06782839	0.016268922	0.051540133	0.9749489	0.6051972	0.70475626	0.6413224	0.7622845	0.3308386	0.9799165	0.8219925	0.72701657	0.9999229	0.9953418	0.027299315	0.6573982	0.99506414	0.9868135	0.5124577	0.42289865	0.8137731	0.08740992
10026	0.6852385	0.079601996	0.45268637	0.2789737	0.3346312	0.28632188	0.23706663	0.6959243	0.33854795	0.32852036	0.41343918	0.803339	0.33799198	0.66297793	0.19162898	0.5113795	0.63085884	0.81272376	0.88690126	0.08598484	0.29011682	0.1555883	0.19009587	0.16693607	0.7925081	0.6710707	0.7708672	0.6324098	0.47332266	0.22738485	0.20486635	0.8403835	0.164207	0.3157685	0.5384234	0.3699857	0.33196503	0.7968906
1003	0.999337	1.0	0.3499915	0.99988073	0.21812434	0.9624829	1.0	0.21812434	0.21812434	0.21812434	0.99999994	0.40532345	0.85782546	0.9999994	0.21812434	1.0	0.49626732	0.4639987	0.23291671	0.5542458	0.41680962	0.21812434	0.9998721	0.9999998	0.34189636	0.7144891	0.92927766	0.96825445	0.6534824	0.21812434	0.21812434	0.30659878	0.21812434	0.21812434	0.6104191	1.0	0.9960356	0.21812434
10036	0.11232958	0.41951132	0.41951132	0.13260151	0.33642182	0.11232958	0.41951132	0.41951132	0.41951132	0.11232958	0.11232958	0.2072808	0.11232958	0.41951132	0.27258053	0.24577783	0.11232958	0.11232958	0.41951132	0.16662304	0.97794	0.41951132	0.41951132	0.41951132	0.41951132	0.41951132	0.11232958	0.17198789	0.77498174	0.41951132	0.41951132	0.23133753	0.41951132	0.41951132	0.30922168	0.11232958	0.41951132	0.41951132
10038	0.020386962	0.02212383	0.5419006	0.62119323	0.59063756	0.19475994	0.07596752	0.8238065	0.8357542	0.039069727	0.01702896	0.39386854	0.13526076	0.23451293	0.5566882	0.016802454	0.56315744	0.9360539	0.87453514	1.9625797E-4	0.15449671	0.9989561	0.9988539	0.031677846	0.7453023	0.3395724	0.97431135	0.3233744	0.21650386	0.17038712	0.018522942	0.17487961	0.18792176	0.9060401	0.3412547	0.0023893535	0.17708471	0.567875
10039	0.7589586	0.3395415	0.5328573	0.43799496	0.3395415	0.3395415	0.3395415	0.3395415	0.4510628	0.3395415	0.3395415	0.3395415	0.3395415	0.3395415	0.3395415	0.3395415	0.4475034	0.3395415	0.8394961	0.3395415	0.5519049	0.3395415	0.8888808	0.3395415	0.84964144	0.94481105	0.43759474	0.589939	0.84892887	0.3395415	0.3395415	0.6080533	0.3395415	0.9967486	0.3395415	0.3395415	0.3395415	0.3395415
1004	0.45465055	0.45465055	0.45465055	0.45465055	0.46126574	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.46126574	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055	0.45465055
10040	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10042	0.8869067	0.9307676	0.9937223	0.8463437	0.24237667	0.969665	0.55534804	0.99025553	0.9798641	0.0023458665	0.845577	0.99089706	0.9842609	0.8758118	0.6686504	0.9778436	0.27789876	0.25703052	0.9997958	0.25090185	0.9823208	0.77739346	0.999908	0.99681234	0.99992824	0.88321006	0.99328554	0.86914074	0.99912363	0.6922183	0.16170226	0.98717296	0.9970259	0.9999985	0.9999954	0.43583664	0.97094244	1.0
10043	0.044029463	0.38549975	0.73588717	0.02288642	0.02288642	0.1885369	0.02288642	0.51424044	0.02288642	0.041175645	0.02288642	0.03814767	0.052641075	0.02288642	0.68070453	0.02288642	0.3573603	0.3683137	0.21806073	0.99244624	0.998798	0.9441163	0.1912804	0.60367155	0.11174945	0.9942789	0.9420504	0.8302649	0.4930631	0.9266268	0.9552819	0.5871664	0.9850927	0.13083152	0.07188689	0.83485794	0.20467862	0.07924338
10044	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10045	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10046	0.11100398	0.04076106	0.16191609	0.85473233	0.9012883	0.24274392	0.21293777	0.21015461	0.07993894	0.7513023	0.0052651814	0.18384112	0.14187416	0.81136584	0.93346983	0.038299672	0.76427907	0.88284326	0.49185267	0.61329484	0.9919682	0.5647458	0.74306655	0.7357609	0.041692607	0.9988361	0.21377952	0.26291075	0.028201994	0.17216821	0.45200792	0.14391777	0.995309	0.35777056	0.21763274	0.042253062	0.6559493	0.010465686
10047	0.2663228	0.82481027	1.0	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	1.0	0.2663228	0.2663228	0.2663228	1.0	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.2663228	0.5751781	0.9422108	1.0	0.2663228	1.0	0.2663228	0.2663228	0.9999999	0.2663228	0.2663228	0.2663228	0.2663228
10048	0.98535293	2.5952317E-11	0.043970127	7.2763E-9	0.04790507	3.5475384E-4	2.256041E-4	6.3444037E-28	6.3444037E-28	0.09631111	6.3444037E-28	2.2084247E-20	2.5230166E-21	2.7507309E-25	1.4499442E-17	4.379968E-8	0.69052625	0.50472164	0.07470903	6.3444037E-28	0.03186441	2.0775047E-27	9.320516E-9	6.3444037E-28	3.3970764E-8	6.1273357E-19	1.0878729E-5	0.004319166	4.284979E-4	6.3444037E-28	2.6515238E-7	6.3444037E-28	2.8613295E-20	2.925508E-21	0.019833611	2.0032707E-5	1.6887532E-20	5.509385E-4
10049	0.83929145	0.95948	0.032327864	0.9832617	0.5903517	0.92385525	0.96905243	0.46081772	0.18851642	0.62080586	0.5305574	0.35451692	0.86517024	0.334482	0.043662924	0.47221673	0.2942113	0.77675205	0.34654284	0.050138906	0.09526261	0.014629076	0.014187876	0.6473324	0.14680696	0.009511394	0.11768164	0.4273009	0.029991554	0.11255926	0.98995376	0.63674027	0.0013330652	0.26775298	0.13102433	0.18800133	0.3466073	0.39881015
1005	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10050	0.68711054	0.9007982	0.9759599	0.28870693	0.6109282	0.64854217	0.6024102	0.2364792	0.2364792	0.3256027	0.2364792	0.2364792	0.2364792	0.99366355	0.28780025	0.2364792	0.8555121	0.25090063	0.6150705	0.2364792	0.42070267	0.2364792	0.25127387	0.2364792	0.2364792	0.8246375	0.76303947	0.8779233	0.6656847	0.2364792	0.5570512	0.7729196	0.8925159	0.2364792	0.6403503	0.2364792	0.443212	0.2364792
10051	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10052	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10053	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982	0.45935982
10054	0.999234	0.9904698	0.7967034	0.9854876	0.3188665	0.2699308	0.7730222	0.7293893	0.09302552	0.9146198	0.8645765	0.129717	0.60627234	0.1853115	0.65007865	0.45227256	0.5505774	0.67357844	0.23405969	0.34985307	0.12424706	0.004467097	0.02083254	0.99997824	0.29696977	0.30136248	0.07359343	0.39608252	0.07357287	0.8806896	0.8987954	0.9488121	0.009047209	0.5136373	0.5807479	0.067178816	0.25837523	0.9101068
10057	7.5297658E-6	3.77401E-4	0.97341716	0.054823734	0.948934	3.3650114E-4	9.647639E-6	1.830053E-4	1.0779855E-5	1.1212011E-10	2.9083803E-6	1.5021097E-4	1.1124617E-5	0.9140045	3.0945853E-7	0.002856067	0.54731715	0.004742351	1.16775955E-4	2.4369308E-5	0.96383566	0.019220112	0.027328793	0.0177254	0.31473035	0.48006785	0.09930685	6.31579E-8	0.0025529983	0.92365146	0.5575197	0.01936243	1.2250762E-6	0.30052757	0.37742534	2.011882E-6	0.24343325	0.72031105
10058	0.62043405	0.5703006	0.9156528	0.5235769	0.867096	0.7178855	0.933476	0.2358267	0.34935823	0.23135252	0.251006	0.20052399	0.7862685	0.3826888	0.5507419	0.7197385	0.79220325	0.35195237	0.15402448	0.79494303	0.9912851	0.46192807	0.910792	0.7524847	0.74757135	0.71301246	0.70196503	0.8798452	0.86358595	0.77091444	0.55884635	0.44125608	0.2648585	0.66869277	0.40074182	0.6922747	0.73063684	0.5104077
10059	0.0014195241	0.05032887	8.126274E-4	0.022323111	0.8943828	2.2690077E-4	8.104205E-4	0.0011027771	6.029952E-4	2.9529416E-5	3.7737787E-5	0.001719394	0.001930868	9.046244E-4	2.3716221E-4	8.1075914E-4	0.686322	0.51103103	0.02125486	7.94088E-5	8.034843E-5	0.002645986	0.0048123305	0.02183118	0.08481275	0.029619046	0.38032657	0.0019474374	0.0608582	6.612022E-4	3.5545713E-4	0.0057116393	3.2378352E-4	0.10451159	0.016080242	0.038854267	0.009440187	0.09283368
1006	0.09111857	0.3331802	0.09813936	0.30815288	0.80241984	0.09111857	0.09111857	0.09111857	0.09111857	0.09111857	0.09111857	0.1238147	0.09111857	0.32082826	0.09111857	0.09111857	0.43094775	0.46869466	0.17628983	0.21390752	0.24155347	0.09111857	0.09111857	0.09111857	0.11620959	0.09111857	0.16419238	0.09111857	0.09111857	0.27408588	0.60557425	0.20716496	0.19644403	0.26220527	0.09111857	0.11423242	0.09111857	0.5047945
10060	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10061	0.7587843	0.98991686	0.5064073	0.048754036	0.326787	0.9974757	0.87367445	0.4223349	0.34004655	0.0890834	0.6906093	0.13141015	0.9114835	0.2582879	0.5979879	0.6386838	0.04322197	0.559057	0.64123374	0.50430524	0.13043922	0.4049281	0.9995522	0.95721585	0.3531938	0.29015443	0.970057	0.92272663	0.97831464	0.9584668	0.23353414	0.20706911	0.17494147	0.012881176	0.9713966	0.9714517	0.6285564	0.8920278
10062	0.6803458	0.9962627	0.5893781	0.25566465	0.42638585	0.99985653	0.890247	0.445041	0.9916535	0.25566465	0.9759263	0.49899468	0.9997376	0.99941134	0.25566465	0.25566465	0.80166805	0.554845	0.5066819	0.29917872	0.9999901	0.6220784	0.25566465	0.25566465	0.25566465	0.6842515	0.7521154	0.6480169	0.51431406	0.25566465	0.8228782	0.25566465	0.25566465	0.82153803	0.25566465	0.9999887	0.6164971	0.25566465
10063	0.025806988	0.88611096	0.33250666	0.62113047	0.2862825	0.05607204	0.47522464	0.99730164	1.0	0.97903794	0.998576	0.9999999	0.92629033	0.0024979678	0.9802474	0.024074001	0.164475	0.026077464	0.4809407	0.9241445	0.02082892	0.094603635	0.018847847	0.112595804	0.8384831	0.02821567	0.5113977	0.25383902	0.082770675	0.6464008	0.08753226	0.70725024	0.0036965676	0.21127763	0.74836695	0.0023322743	0.056092117	0.11409789
10066	0.99915963	0.9967667	0.89804643	0.65794265	0.0036995125	0.9984005	0.8314507	0.00699973	1.0	0.9999817	1.0	1.0	1.0	0.9903582	0.99983376	0.99999356	0.83028823	0.72383773	1.0	0.9999765	0.95472914	1.0	1.0	0.9920756	0.9999997	1.0	0.99957246	0.99999607	1.0	0.99846464	0.99721324	0.9999759	0.99999744	0.9999989	0.9722407	0.9999996	0.99996454	0.9969307
10067	0.55489033	0.71738493	0.8026454	0.46155608	0.4715359	0.58019495	0.25297597	0.19378322	0.99894327	0.5639459	0.9986447	0.63674736	0.85436773	0.54741794	0.43055168	0.8415725	0.18313946	0.6233738	0.97991484	0.58028543	0.53018886	0.53172815	0.71688145	0.45749968	0.45507324	0.5754057	0.8384017	0.14705881	0.6365488	0.85675883	0.4040129	0.558195	0.57806057	0.4390396	0.849204	0.60485363	0.4651694	0.9390912
10068	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10069	0.02448811	0.25941345	0.10031622	0.02448811	0.9986704	0.02448811	0.7536628	0.88211775	0.02448811	0.02448811	0.05849068	0.1995775	0.041520957	0.3551164	0.7009207	0.02448811	0.02448811	0.05347375	0.3276189	0.9951215	0.11446951	0.72017866	0.77016956	0.203189	0.74198526	0.9944789	0.14445731	0.08151584	0.02448811	0.02448811	0.02448811	0.088000014	0.9699723	0.09954026	0.02448811	0.02448811	0.02448811	0.7690577
1007	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10072	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10073	0.37337244	0.41848126	0.7417881	0.43625972	0.6949644	0.59296966	0.5823146	0.32847917	0.96759254	0.22553827	0.9355007	0.894694	0.8950854	0.57942694	0.9005637	0.3403801	0.525264	0.31294438	0.27970558	0.9362953	0.21418554	0.10653048	0.63575864	0.38705683	0.46316704	0.7230654	0.86004734	0.5477242	0.9975775	0.68294567	0.8167687	0.62874496	0.88570184	0.5226168	0.62326336	0.7548183	0.65983665	0.4272984
10075	0.1564759	0.004050101	0.5846013	0.087161385	0.7366352	0.36298648	0.0864506	0.24190634	0.023490826	0.004254999	0.0016447668	0.015092306	0.0036012111	0.07360451	0.0011328998	0.67447805	0.7460035	0.36462986	0.88063073	0.23778233	0.6223697	0.7376653	0.5316239	0.8950377	0.8382422	0.33993384	0.82851315	0.20984223	0.3778036	0.7269143	0.03914602	0.112904325	0.06489701	0.8785548	0.4208449	0.6373868	0.4102921	0.53269684
