ARHGEF2	RAC1
DEF6	RAC1
DOCK8	RAC1
PTPLAD1	RAC1
RAC1	RAP1GDS1
CDC42BPG	RAC1
MCF2L	RAC1
CDC42SE1	RAC1
CDC42SE2	RAC1
PML	RB1
ANXA2	S100A10
NOXA1	RAC1
RAC1	RCC2
PARD6B	RAC1
ARHGDIB	RAC2
CUL1	RAC2
DOCK2	RAC2
ICMT	RAC2
DEF6	RAC2
PLG	S100A10
NOXA1	RAC2
CIB1	RAC3
NRBP1	RAC3
ANKRD11	RAC3
AP1M1	GAK
AP1M2	GAK
GAK	HSPA8
KLF4	KLF6
DEFB1	RIF1
ANXA7	S100A10
NAA38	TALDO1
TALDO1	ZHX1
NRP1	NRP2
NRP1	SEMA3A
GIPC1	NRP1
NRP1	PLXNA1
BAD	S100A10
NRP2	SEMA4F
DAP3	FADD
DAP3	HIF1A
DAP3	TNFRSF10A
SATB1	SMARCA5
MTA2	SATB1
CHD3	SATB1
BAZ1A	SATB1
POLR2J	SATB1
KCNK3	S100A10
SYT9	TRPV1
PLK1	PSMB2
PLK1	PSMB3
PLK1	PSMB4
PKMYT1	PLK1
MCM3	PLK1
PLK1	PSMA1
PLK1	PSMA6
PLK1	PSMB7
CHEK2	PLK1
S100A10	TRPV6
KIF23	PLK1
PLK1	PSMA7
GORASP1	PLK1
ASPM	PLK1
NUDC	PLK1
PLK1	PSMA4
PLK1	TPT1
CAPNS1	CAST
PBX1	PKNOX1
PBX2	PKNOX1
CLDN3	CLDN5
CLDN5	MPDZ
PRMT1	SUPT5H
PRMT5	SUPT5H
POLR2A	SUPT5H
CAPN1	CAST
SUPT5H	XRCC5
CDK9	SUPT5H
LAT	SH3BP2
MSH4	MSH5
MLH3	MSH4
IL16	KCNJ15
INADL	KCNJ15
KCNJ15	KCNJ16
CASP1	CAST
MATN2	MATN4
MATN3	MATN4
MLLT10	YEATS4
PFDN1	YEATS4
TACC2	YEATS4
TACC1	YEATS4
C20orf20	YEATS4
HNRNPU	NDN
NDN	NUCB2
CHD1	SAFB
CHD1	SFRS3
CHD1	SSRP1
BAIAP2	DIAPH1
CDC7	DIAPH1
DIAPH1	XPO6
SRP68	SRP72
PML	SP1
CAMK2G	SMAD3
CAMK2G	PEA15
ACTN4	CAMK2G
CAMK2G	CHAT
CABP2	CAMK2G
EEF2K	MAPKAPK3
MAPK13	MAPKAPK3
GABRA1	PPP3CA
EEF2	MAPKAPK3
HSPB1	MAPKAPK3
BRDT	HIST2H4A
HDAC2	PA2G4
EXOSC5	PA2G4
IFT172	LHX4
AXIN1	DVL2
GABRG2	PPP3CA
DVL2	VANGL1
CLNS1A	PRMT5
CORO2A	HDAC3
CORO2A	TBL1XR1
E2F6	TFDP2
AP3B2	ATM
ADAP1	AP3B2
PPP3CA	SOD1
ESRRB	NCOA2
FADD	MYD88
IL1RAP	MYD88
MYD88	TLR3
MYD88	TLR4
IRAK2	MYD88
IRAK3	MYD88
MYD88	TIRAP
BCL2	PPP3CA
IRAK4	MYD88
MYD88	PELI2
SEC62	SEC63
DMPK	HSPB2
HSPB2	HSPB3
CLK4	HSPB2
RFWD2	SIPA1
POLR2A	SND1
PPP3CA	PRKCZ
EFNB3	EPHA4
EPHA4	NGEF
ARHGEF15	EPHA4
RGS3	YWHAE
ELF3	MED23
ELF3	EPS15
ELF3	TAF9
ADAM10	EFNA2
FKBP1A	PPP3CA
ADAM10	SH3D19
SLC29A1	STK19
DLG4	KCNJ10
IL16	KCNJ10
INADL	KCNJ10
KCNJ10	KCNJ16
EIF3C	EIF3E
COPS7B	EIF3E
EIF3E	EIF3L
GABRB2	PPP3CA
EIF3E	TRIM27
COPS6	EIF3E
COPS7A	EIF3E
COPS8	EIF3E
SIAH1	TUBA3C
SIAH1	TUBA1A
SIAH1	TUBA1B
SIAH1	UBE2D1
KIF22	SIAH1
CASP3	PPP3CA
DAB1	SIAH1
NUMB	SIAH1
EIF3J	SIAH1
SIAH1	TUBA8
SIAH1	SLC9A3R2
CACYBP	SIAH1
KHDRBS3	SIAH1
PEG10	SIAH1
SIAH2	UBE2L6
PPP3CA	PPP3R1
PEG10	SIAH2
CSNK1G2	PPP1R14A
SMARCA4	STK11
CDC37	STK11
PARD3	STK11
STK11	STK11IP
ATM	STK11
RPS6KA5	STK11
MARK1	STK11
MYB	PML
PPP3CA	RCAN1
MARK4	STK11
STK11	STRADB
CAB39	STK11
RPS6KB1	STK11
STK11	STRADA
STK11	TNIP2
GRIA2	SDCBP
AKAP5	PPP3CA
CADM1	SDCBP
NF2	SDCBP
SDC4	SDCBP
SDCBP	ULK1
NFASC	SDCBP
SDCBP	SDCBP2
HDAC2	SALL1
SALL1	UBE2I
ATM	EIF4EBP1
FKBP8	PPP3CA
EIF4EBP1	RPS6KA5
EIF4EBP1	MAPKAPK5
EIF4EBP1	RPS6KB1
ATXN7	CRX
CRX	NRL
CD180	LY86
CCBP2	CCL19
PAX3	SOX10
PPP3CA	RCAN2
PIAS4	SUMO3
SENP2	SUMO3
SUMO3	UBE2I
SUMO3	UBA2
SAE1	SUMO3
APAF1	CASP9
APAF1	CASP4
APAF1	AVEN
MYOZ2	PPP3CA
APAF1	BCL2L10
APAF1	APIP
APAF1	FEM1B
APAF1	NLRP1
BIRC5	CASP9
BCL10	CASP9
BIRC6	CASP9
BIRC7	CASP9
PPP3CA	SYNJ1
CASP9	NOD1
CASP9	NLRP1
CARD8	CASP9
BIRC8	CASP9
KCNQ2	KCNQ3
DIS3	EXOSC2
EXOSC2	EXOSC9
CABIN1	PPP3CA
EXOSC2	EXOSC8
EXOSC2	EXOSC7
EXOSC2	MPP6
EXOSC2	KHSRP
EXOSC2	RNF8
EXOSC2	EXOSC6
EXOSC2	SKIV2L2
EXOSC2	EXOSC4
EXOSC2	ZNF408
MYOZ3	PPP3CA
EXOSC2	EXOSC5
TNFRSF9	TNFSF9
PPIL5	TNFRSF9
NFATC2	PPP3CB
HIF1A	PER1
PER1	PER2
PER1	TIMELESS
CRY2	PER1
CRY1	PER1
PER1	PER3
KISS1	MMP16
PPP3CB	SOCS3
ARVCF	ERBB2IP
ATOX1	ATP7B
MSC	TCF4
ID1	TCF4
PML	TGFBR1
MYOZ2	PPP3CB
KAT2A	TADA2A
TADA2A	TADA3
ANXA13	NEDD4
NEDD4	UBE2E1
NEDD4	SGK1
NEDD4	UBE2D2
NEDD4	UBE2D3
NEDD4	UBE2L3
HGS	NEDD4
CABIN1	PPP3CB
CBLB	NEDD4
NEDD4	WBP2
DAZAP2	NEDD4
EPS15	NEDD4
NEDD4	PRRG2
NEDD4	PMEPA1
NEDD4	WBP1
NEDD4	RNF11
N4BP3	NEDD4
LITAF	NEDD4
MYOZ3	PPP3CB
N4BP2	NEDD4
NDFIP1	NEDD4
NDFIP2	NEDD4
PABPN1	TNPO1
PABPN1	SNW1
PABPN1	PRMT3
CABIN1	PPP3CC
CCL8	CCRL1
CCBP2	CCL8
RTKN	TAX1BP3
DRAP1	FOXH1
DRAP1	TTF2
CIB1	PLK3
CIB1	PLK2
CIB1	ITGA2B
CIB1	UBR5
CIB1	FEZ1
CIB1	PAX3
CIB1	EXOSC10
GAPDH	S100A6
FOXA1	HIST3H3
AP4M1	TGOLN2
EFNB3	RHBDL2
RAB7A	RABAC1
RAB7A	RILP
RAB7A	RNF115
ANXA2	S100A6
ARSA	GAL3ST1
S100A6	S100B
IRF7	KAT2A
KAT2A	SIRT2
HDAC3	HR
HDAC5	HR
NCOA5	NR1D2
ATN1	WWP1
NFE2	WWP1
WBP1	WWP1
TP53BP2	WWP1
ANXA11	S100A6
ATN1	WWP2
WBP1	WWP2
TP53BP2	WWP2
NDFIP2	WWP2
MAP2K3	MAPK12
MAP2K3	MAP3K4
MAP2K3	SMAD7
MAP2K3	PLCB2
DCTN1	MAP2K3
CACYBP	S100A6
MAP2K3	MAPK8IP2
MAP2K3	TAOK1
MAP2K3	TAOK2
PML	TGFBR2
ARHGAP19	ATXN3
CNTNAP1	RTN4
CNTNAP1	NFASC
SNAPC1	SNAPC3
CALM1	NRGN
GNRH2	GNRHR2
SVIL	TGFB1I1
GIT1	TGFB1I1
SDC4	TGFB1I1
HSPB1	TGFB1I1
ATXN3	PICK1
GRAP2	LAT
GAB2	LAT
CD244	LAT
MAP3K5	TRAF6
TRAF6	USP7
MAP3K7	TRAF6
MAP3K7IP1	TRAF6
TNFSF11	TRAF6
IRAK2	TRAF6
RIPK2	TRAF6
TNFRSF11A	TRAF6
IRAK3	TRAF6
MAP3K14	TRAF6
TNFRSF13B	TRAF6
TRAF6	TRIM37
MAP3K7IP2	TRAF6
TRAF6	TRAM1
CALCA	RAMP1
TAX1BP1	TRAF6
IL17RB	TRAF6
TRAF6	TTRAP
TNFRSF19	TRAF6
IRAK4	TRAF6
TRAF3IP2	TRAF6
MAP3K7IP3	TRAF6
MLLT6	UBQLN4
TIFA	TRAF6
OTUD7B	TRAF6
CALCA	CALCRL
MAST2	TRAF6
TRAF6	ZRANB1
TMEM189	TRAF6
SIGIRR	TRAF6
ECSIT	TRAF6
TICAM2	TRAF6
CALCR	MBL2
PELI3	TRAF6
TRAF6	ZNF675
MAP3K5	TRAF5
TRAF5	USP7
TNFRSF14	TRAF5
RIPK1	TRAF5
RIPK2	TRAF5
CALCR	RAMP1
TNFRSF11A	TRAF5
TNFRSF13B	TRAF5
TRAF5	TRIM37
TRAF5	TTRAP
TNFRSF19	TRAF5
WASL	WIPF1
HCRT	HCRTR1
HCRT	HCRTR2
HCRT	NPFFR2
FXYD1	PPAP2A
CALCR	RAMP3
FXYD1	PPP1CA
RANGAP1	SUMO2
RANGAP1	UBE2I
IPO8	RANGAP1
ILK	PXN
ILK	LIMS1
GSK3B	ILK
ILK	LIMS2
ASCL1	BMP2
PML	TP53
APTX	TRIM37
ILK	PARVA
ILK	PARVB
ILK	ILKAP
NPTX1	NPTXR
CAPN1	CAPNS1
CAPN2	CAPNS1
DNM1	ITSN1
DNM1	GRIN2D
DNM1	SH3GL3
DNM1	SH3GL2
DNM1	NCK2
DNM1	PACSIN1
DNM1	PACSIN3
CLIC3	DNM1
CAPNS1	IL2RG
CLIC4	DNM1
AP2A2	DNM1
DNM1	EPS15
DNM1	MOBKL3
CABIN1	DNM1
DNM1	FNBP1
DNM1	DNMBP
DNM1	GRIN1
DNM1	PIAS1
DNM2	SHANK2
DNM2	SHANK1
DNM2	PDE6G
DNM2	EPS15
DNM2	MPP6
DNM2	SH3GLB1
DNM2	MPHOSPH6
UPK1B	UPK3A
UPK1B	UPK3B
COIL	MYO5B
PIP5K1A	PLD1
PEA15	PLD1
ARIH1	PLD1
PKN3	PLD1
DPYSL2	PLD2
PIP5K1A	PLD2
PEA15	PLD2
AQP3	PLD2
CALM1	EGFR
ATP6V1A	TUFM
CALM1	ESR1
NOLC1	USP4
NOLC1	YWHAG
GTF2B	NOLC1
NOLC1	POLR1A
EEF2K	MAPK12
MAPK12	MAPKAPK5
MAPK12	SH3BP5
BLMH	UBE2I
CALM1	EWSR1
BLMH	RPL11
HAND1	HAND2
FHL2	HAND1
HAND1	HEY2
HAND1	PPP2R5D
HAND1	HEYL
EP300	HAND2
CALM1	FAS
HAND2	PHOX2A
HAND2	HEY2
COPS5	HAND2
GATA4	HAND2
HAND2	PPP2R5D
HAND2	HEYL
MLLT10	RGPD5
MXD1	PML
CALM1	GRK4
APBA1	CCS
APBA1	KCNJ12
APBA1	LIN7B
APBA1	KIF17
APBA1	CNTNAP3
APBA1	NRXN1
APBA1	CNTNAP4
CALM1	HSP90AA1
AP3B1	AP3S2
KCNA10	POMP
CFTR	SNAP23
CFTR	PRKAA1
CFTR	DNAJA1
CFTR	SLC4A7
CFTR	PDZK1
CFTR	SLC9A3R1
CALM1	TCF3
CFTR	SLC4A8
CFTR	SLC9A3R2
CFTR	GOPC
CFTR	DNAJC5
CFTR	PRKG1
SLBP	USP8
SLBP	ZNF473
BUB1B	MAP3K4
CALM1	INSR
GADD45B	MAP3K4
GADD45G	MAP3K4
MAP3K4	RACGAP1
MAP3K4	MAPK13
DIXDC1	MAP3K4
ROBO1	SLIT1
ROBO1	SLIT2
ROBO1	SRGAP1
ROBO1	ROBO2
CALM1	MAPT
ROBO1	SRGAP2
OPTN	RAB11B
AUP1	ITGA2B
KLRC4	MICB
KLRK1	MICB
ITSN1	SNAP23
ITSN1	WASL
CALM1	MYOD1
EPS15	ITSN1
ITSN1	SYNJ1
MAP3K3	MAP3K5
MAP3K5	MAP3K7
MAP2K7	MAP3K5
DAXX	MAP3K5
CALM1	MYOG
ERN1	MAP3K5
MAP3K5	MAP3K6
MAP3K5	YWHAE
MAP3K5	QARS
DAB2IP	MAP3K5
MAP3K2	MAP3K5
MAP3K5	MAPK8IP3
DUSP19	MAP3K5
AKAP1	PTPN21
CALM1	MYF5
AKAP1	MYCBP
AKAP1	PPP1CA
BUB1	BUB3
BUB1	RAE1
PPFIA3	PTPRU
FADD	PEA15
CALM1	MYF6
FADD	RIPK1
FADD	TRADD
FADD	MBD4
FADD	TNFRSF10B
FADD	HIPK3
FADD	FAF1
DEDD	FADD
CASP8AP2	FADD
CALM1	SNCA
FADD	XPO5
FADD	RYBP
NGF	SORT1
NTS	SORT1
GGA2	SORT1
GGA1	SORT1
CREBBP	PML
ATXN1	NARS
DPYSL2	NUMB
DPYSL2	DPYSL5
DPYSL2	TUBB
TRAF4	USP7
SIGLEC7	TRAF4
TRAF4	TRIM37
RPS6KB1	TRAF4
CBLC	SPRY2
PKMYT1	STEAP3
GFI1B	NELL1
POP1	RPP30
POP1	RPP38
POP1	RPP40
POP1	POP5
POP1	RPP25
CALM1	CCND1
ARFGAP1	CYTH2
KHDRBS1	PRMT1
DHX9	KHDRBS1
GRAP2	KHDRBS1
KHDRBS1	UBA52
KHDRBS1	KHDRBS3
FNBP4	KHDRBS1
CALM1	PDE1A
KHDRBS1	YTHDC1
KHDRBS1	WBP4
MAP3K7	NRIP1
CTBP1	NRIP1
NRIP1	TNFRSF14
KAT2B	NRIP1
NR1H3	NRIP1
NR0B1	NRIP1
HDAC3	NRIP1
CALM1	PHKG1
MED21	TFG
TFG	TSSK2
ACBD3	GOLGB1
GOLGB1	USO1
ARL1	GOLGA1
CALM1	RAB3B
FRAT1	GSK3B
PTPRH	PXN
PXN	TUBA3C
PXN	TUBA1B
PAK1	PXN
PXN	TRIP6
ASAP2	PXN
ITGA9	PXN
CALM1	GRK1
PABPC1	PXN
ARHGEF7	PXN
PXN	TUBA8
PXN	TUBG2
ASAP1	PXN
GIT1	PXN
NF2	PXN
PXN	SDC4
PPP2CA	PXN
GIT2	PXN
CALM1	RYR1
NEDD9	PXN
PARVA	PXN
CCNT1	HIC2
AFF4	CCNT1
CCNT1	HEXIM1
CCNT1	CDK9
PAFAH1B2	PAFAH1B3
CALM1	TTN
ARL1	GOLGA4
ARL3	GOLGA4
GOLGA4	MACF1
DOK1	PTPRH
BCAR1	PTPRH
GRM2	RGS12
GRM5	RGS12
PLCB1	RGS12
GFI1B	NELL2
GNA13	RGS16
GDE1	RGS16
GNAT1	RGS16
COPB2	RGS4
PLCB1	RGS4
RGS7	SNAPIN
GNB5	RGS7
MAPK14	PML
NME3	UBQLN4
TANK	USP7
MAP2K5	MAPK7
MAPK7	PTPRR
MAPK7	SGK1
PDK1	PDK2
GFI1B	NOTCH1
DLAT	PDK1
DLAT	PDK2
DLAT	PDK3
DLAT	PDK4
CALM1	PPEF1
GRM7	TUBA3C
NOVA1	PCBP1
PFDN5	TUBA3C
CALM1	OPRM1
GRM7	TUBA1A
ARL3	TUBA1A
GRM7	TUBA1B
PFDN5	TUBA1B
SNAP91	TUBA1B
PARK7	PIAS2
EFCAB6	PARK7
CALM1	CNN1
SNAP23	VAMP8
SNAP23	STX12
SCAMP1	SNAP23
SCAMP2	SNAP23
SNAP23	SNAPIN
SNAP23	STXBP5
KIF5B	SNAP23
SNAP23	STX6
SNAP23	STX11
CALM1	MYLK
SNAP23	TLK1
SNAP23	STX3
A1CF	CUGBP2
CALM1	SNTA1
MAP3K3	RIPK1
CALM1	ESR2
GAB1	MAP3K3
CALM1	NEUROD1
PML	SRF
ASCL2	CALM1
HSPA2	MAP3K3
NPHP1	UBQLN4
CALM1	TRPV1
CALM1	CAMK2G
MAP3K3	SPAG9
CALM1	MYO9B
CALM1	KCNQ2
CALM1	PPEF2
BTF3	MED21
GPR37	PARK2
PARK2	SEPT5
PARK2	SEPT4
PARK2	UBE2L3
PARK2	UBE2L6
FBXW7	PARK2
CALM1	TCF4
PARK2	SYT11
GADD45G	PTPRK
GNA14	OPRL1
OPRL1	RGS19
NCK2	PKN2
PDPK1	PKN2
MAP3K2	PKN2
ARNTL	HIF1A
ARNTL	EPAS1
NPPA	UBQLN4
ARNTL	CRY1
ARNTL	NPAS2
ARNTL	PER3
ARNTL	NPAS4
ARNTL	BHLHE40
RANBP3	XPO1
NUP153	XPO1
OAT	UBQLN4
BECN1	XPO1
NUP50	XPO1
NUP62	XPO1
SMURF1	XPO1
NF2	XPO1
SNUPN	XPO1
ADAR	XPO1
HDAC3	XPO1
NCOR2	PML
ATXN1	OAZ1
KIF17	XPO1
NMD3	XPO1
PHAX	XPO1
NXT1	XPO1
CCBP2	CCL25
CCL25	CCR9
P2RX7	SVIL
EMP3	P2RX7
ATXN1	OTX2
LIMS1	NCK2
LIMS1	PARVA
SEPT4	SNCB
LRP2BP	RBM4
LDB1	LMX1B
GOLGA2	RAB33B
GOLGA2	GORASP1
GOLGA2	PPP2CA
GOLGA2	USO1
SERPINE1	UBQLN4
GOLGA2	RAB1B
GOLGA2	TMED2
GOLGA3	TSNAX
GOLGA3	GOLGA7
DTX1	EP300
DTX1	DTX2
DTX1	DTX3
DTX1	DTX3L
GPR37	STUB1
CUGBP2	PCBP1
CDK5R1	PAK1
HGS	PAK1
NCK2	PAK1
PAK1	PDPK1
ARHGEF7	PAK1
PCBP1	TNRC4
FOXL2	PAK1
ABI3	PAK1
OXSR1	PAK1
NF2	PAK1
PAK1	PAK1IP1
CDK11B	PAK1
PAK1	RHOJ
PAK1	PPM1F
ARPC1B	PAK1
ARHGEF2	PAK1
CALM1	GRM7
DHX9	SIP1
SFRS3	SIP1
DDX20	SIP1
GEMIN5	SIP1
SIP1	SMN2
SFRS4	SIP1
SIP1	STXBP3
CALM1	GRM5
BCL9	PYGO1
BCL9	PYGO2
DAB1	LRP8
LRP8	SNX17
MAGOH	NXF1
MAGOH	RBM8A
MAGOH	THOC4
IPO13	MAGOH
PCBP1	PUF60
LASS2	SLC22A1
PIK3C3	PIK3R4
PIK3C3	YWHAG
CALM1	PIK3C3
MAPRE1	PIK3R4
PCBP1	RALY
MAP3K7	SMAD6
MAP3K7	SMAD7
MAP3K7	SMAD3
IKBKB	MAP3K7
MAP3K7	TNFRSF11A
IKBKAP	MAP3K7
MAP3K7	PPM1B
HGS	MAP3K7
AKAP5	CALM1
MAP3K14	MAP3K7
MAP3K7	MAP4K4
MAP3K7	TRAF3IP2
NCOR1	PML
PCBP1	PCBP2
MAP3K7	PEBP1
MAP3K7	NAIP
MAP3K7	PELI3
MAP3K7	PPM1L
CALM1	CAMK1
MAP3K7IP1	MAPK11
MAP3K7IP1	SMAD6
MAP3K7IP1	SMAD7
MAP3K7IP1	MAP3K7IP3
PCBP1	RBM11
CTBP1	CTBP2
CTBP1	TGIF1
CTBP1	IKZF1
CALM1	YWHAE
CTBP1	PNN
CTBP1	ZFPM2
CTBP1	HIC1
CTBP1	RBBP8
CTBP1	HDAC2
CTBP1	ELAC2
CTBP1	HDAC9
CTBP1	KLF12
CTBP1	SIN3A
PCBP1	PCBP4
ACTL6B	CTBP1
CTBP1	FOXP1
CBX4	CTBP2
CTBP2	PNN
CTBP2	ZFPM2
CTBP2	ELAC2
CTBP2	SOX6
CTBP2	FHL3
CTBP2	ZFPM1
CTBP2	KLF3
CALM1	LYST
FKBP5	PGR
BAI1	MAGI1
ACTN4	MAGI1
ATN1	MAGI1
MAGI1	NET1
ACCN3	MAGI1
PCBP1	PTBP1
MAGI1	TP53BP2
MAGI1	SYNPO
IL18R1	IL1RAP
IL1RAP	TOLLIP
IL1RAP	TICAM2
CDC6	ORC3L
CDC6	ORC6L
CDC6	CDT1
CDC6	ORC5L
AKAP8L	CDC6
PCBP1	SFRS3
CDC6	MCM10
PODXL	SLC9A3R2
PODXL	SELL
FHL2	ITGA3
FHL2	FHL5
FHL2	WT1
FHL2	SFPQ
FHL2	FHL3
FHL2	ZNF638
CALM1	KCNQ3
FHL2	ZBTB16
FHL2	REV1
CARD8	FHL2
CDC5L	PPP1R8
HDAC2	PPP1R8
PPP1R8	SF3B1
EED	PPP1R8
EIF4A1	PAIP1
CALM1	EDF1
EIF4A1	EIF4G1
EIF4A1	EIF4G3
EIF4A1	EIF4G2
EIF4A1	UPF2
TNFRSF11A	TNFSF11
TNFRSF11B	TNFSF10
TNFRSF11B	TNFSF13
ITGA3	TSPAN4
HDAC1	PML
CALM1	IQGAP2
CD81	TSPAN4
NXF1	TNPO1
NXF1	TNPO2
DHX9	NXF1
NUP153	NXF1
NUP62	NXF1
NXF1	SFRS7
NXF1	UPF3A
HNRNPUL1	NXF1
PCBP1	UGP2
NXF1	NXT1
NXF1	RAE1
MNAT1	MTA1
CDK7	MNAT1
CALM1	KCNN2
TUBB4	YWHAG
CALM1	RIT2
CASP14	CASP4
CASP4	NOD1
CASP5	NLRP1
CASP5	PPHLN1
NBN	RAD50
CHEK2	NBN
CALM1	KCNQ5
ATM	NBN
CDK9	NBN
PDE6D	RAB13
PCBP1	RBM42
ARL3	PDE6D
ARL2	PDE6D
PDE6D	RND1
RNF5	UBE2E1
RNF5	UBE2D2
RNF5	UBE2D3
RNF5	UBE2E3
FHOD1	RNF5
MPDZ	RNF5
BAT5	RNF5
MARK3	YWHAG
MARK3	PKP2
ARHGAP5	RND3
ARHGAP5	PTPN18
FOXO3	SGK1
FOXO3	SMAD3
CALD1	CALM2
BAI1	DLG4
BAI1	BAIAP3
BAI1	BAIAP2
BAI1	MAGI3
BAI1	PHYHIP
ARHGAP1	BAI2
BAI2	SHANK2
BAI2	SHANK1
BAI2	LRP2BP
BAI2	STARD13
CALM2	EGFR
MAD1L1	MLX
MAD1L1	NDC80
MAD1L1	SIN3A
MAD1L1	SIN3B
AURKA	MBD3
AURKA	CDC20
AURKA	UBE2N
AURKA	TPX2
AURKA	PPP1CC
CALM2	ESR1
AURKA	NIN
AURKA	TACC1
AURKA	CKAP5
AURKA	PPP1CA
AURKA	AURKAIP1
HNRNPAB	TP63
PML	TDG
CALM2	INSR
EP300	NCOA1
NCOA1	PRMT1
ESRRG	NCOA1
NCOA1	NR1I2
NCOA1	SMARCE1
HIF1A	NCOA1
NCOA1	TRIP4
CALM2	MYOD1
NCOA1	PPARGC1A
NCOA1	RARA
KAT2B	NCOA1
NCOA1	PGR
NCOA1	RARB
ESRRA	NCOA1
GTF2B	NCOA1
NCOA1	RORB
CARM1	NCOA1
CALM2	MYOG
DDX17	NCOA1
MCM3	MCM5
MCM3	MCM3AP
MCM3	ORC5L
MCM3	MCM4
MCM3	ORC4L
CDC45L	MCM3
CDC7	MCM3
DBF4	MCM3
HAUS1	MCM3
CALM2	MYF5
TNFRSF25	TNFSF12
TNFRSF12A	TNFSF12
MCM5	ORC3L
MCM5	ORC5L
CDC7	MCM5
MAPK9	NFATC3
EP300	MDM4
CALM2	MYF6
EP300	HNRNPU
EP300	KLF5
EP300	SMAD7
CITED2	EP300
EP300	TADA3
EP300	HIF1A
EP300	JMY
EP300	TRIP4
EP300	NCOA6
EP300	MAML1
PCBP1	TSC22D4
CITED4	EP300
EP300	KAT2B
EP300	EPAS1
EID1	EP300
EP300	SNIP1
EP300	TGS1
EP300	SENP3
EP300	SIRT1
EP300	GATA4
EP300	GATA6
CALM2	RAB3B
EP300	UBE2I
EP300	NPAS2
EP300	ZRANB2
EP300	SS18L1
EP300	ING4
EP300	PELP1
EP300	N4BP2
EP300	RBM14
EP300	TRERF1
EP300	GPS2
CALM2	PPEF1
EP300	ING5
EP300	JDP2
EP300	NEIL2
EID2	EP300
KATNA1	KATNB1
MDM4	UBE2D1
MDM4	SMAD3
NOS1AP	SYN3
PSMC1	PSMD5
CALM2	DLG1
PSMC1	PSMD2
PSMA7	PSMC1
ATXN7	PSMC1
PSMC4	PSMD10
APBB1	CLSTN1
APBB1	EVL
APBA2	NECAB3
APBA2	CLSTN1
CALM2	ESR2
APBA2	NRXN1
APBA2	CLSTN3
ADAM9	MAD2L2
ADAM9	SNX9
ADAM9	SH3GLB1
ADAM9	SH3D19
ADAM12	SH3D19
PML	SUMO1
CALM2	NEUROD1
CD2AP	NPHS1
NPHS1	NPHS2
KIRREL	NPHS1
DUSP4	GRIN2D
GRIN2D	HNRNPU
DLG4	GRIN2D
GRIN2D	IL16
GRIN2D	INADL
DLG2	GRIN2D
ASCL2	CALM2
GRIN2D	INA
GRIN2D	PPP2R2A
CIT	GRIN2D
GRIN1	GRIN2D
GRIN2D	SYNGAP1
GRIN2D	PPP2R1A
GRIN2D	NANOS1
DLGAP4	GRIN2D
TRA2A	YWHAG
CALM2	KCNQ2
TRA2B	YWHAG
RBMXL2	TRA2B
SFRS9	TRA2B
TRA2B	YTHDC1
SFRS12	TRA2B
TNPO3	TRA2B
CALM2	PPEF2
NAA38	SEPT5
SEPT5	SEPT8
ACVR2B	TGFBRAP1
ACVR2B	SNX2
ACVR2B	SNX6
ACVR2B	SYNJ2BP
FYB	SKAP1
FYB	SKAP2
CALM2	TCF4
ENAH	FYB
ARHGAP1	EPB41L1
ARHGAP1	BNIP2
ARHGAP1	TAX1BP1
ARHGAP1	KIF1B
ARHGAP1	HSP90AB1
ARHGAP1	BNIPL
ATP5G3	BAT5
CALM2	GRM7
CCL21	IGFBP7
CCBP2	CCL21
KPNB1	SMAD3
KPNB1	SMNDC1
KPNB1	RPL5
KPNB1	NUP153
KPNB1	NUP50
KPNB1	NUP62
CALM2	GRM5
KPNB1	LYST
KPNB1	SOX9
KPNB1	UBR5
KPNB1	PTPN2
KPNB1	PIAS4
KPNB1	SNUPN
CHD3	KPNB1
IPO7	KPNB1
IPO8	KPNB1
CALM2	PCNT
KPNA6	KPNB1
ELAVL1	KPNB1
PRKAA1	PRKAB2
EEF2K	PRKAA1
CAB39	PRKAA1
PRKAA1	TOMM34
PRKAA1	PRKAG3
PRKAB1	PRKAG1
PRKAB1	PRKAG2
CALM2	MARCKS
PRKAB2	PRKAG1
PRKAB2	PRKAG2
PRKAG1	PRKAG2
AGPS	GNPAT
PIP5K1B	PIP5KL1
TNFRSF14	TNFSF13
TNFRSF14	TNFSF14
HDAC4	TNFRSF14
HDAC3	TNFRSF14
DUSP4	GRIN1
CALM2	KCNQ3
RGPD5	TNPO1
CALM1	KCNN4
DNMT3A	DNMT3B
CBX1	DNMT3A
DNMT3A	UBE2I
DNMT3A	DNMT3L
ASCL1	MEF2A
PML	TP73
CALM2	EDF1
DNMT3A	ZNF238
DNMT3A	PIAS1
RAD51C	RAD51L1
RAD51C	XRCC3
MAD2L2	REV3L
REV1	REV3L
SNAPC2	SNAPC4
BRF2	SNAPC4
CALM2	IQCB1
SNAPC1	SNAPC4
SNAPC4	SNAPC5
NR6A1	UIMC1
CORT	MRGPRX2
HIST1H2AE	NAP1L4
HIST1H3A	RAD51L1
CALM2	KCNQ5
CBX1	HIST1H3A
AURKB	HIST1H3A
HIST1H3A	SETDB1
HIST1H3A	UHRF1
HIST3H3	TNPO1
HIRIP3	HIST3H3
HIST3H3	SAP30
DYRK2	HIST3H3
CALD1	CALM3
HIST3H3	SETDB1
HIST3H3	SET
HIST3H3	TRPM7
HIST3H3	NAP1L4
GTF3C4	HIST3H3
BRD7	HIST3H3
