HOXC8	ZRANB1
NUDT21	RNPS1
ZW10	RINT1
CDC14B	BUB1
KRTAP9-3	KRT31
SCNM1	LDOC1
RPA3	VHL
SRC	CYP4F2
KSR1	KIF1C
TAF1D	LRIF1
MYCBP	PINX1
HDAC4	NADK
EXOSC10	SKIV2L2
DYNLL1	NEK7
UBR5	UBE2E3
DENND1A	RPTOR
CAMK2B	ATXN1
QARS	MAP3K14
HOXA9	SUZ12
RHOA	MAPK8
PPP1R9B	CCKAR
CUL5	ELOA
LDHA	NDRG1
PKM	NDRG1
APOA1	FBLN1
DCTN2	DCTN4
HSP90AB1	FBXO9
GABARAP	RABGAP1
ULK2	GABARAP
PSMC1	HSPB1
COIL	SNX6
FAM214B	TRIM27
CLDN19	GGT7
RPL35A	NFKBIB
NFKBIB	RPL7
MYC	GPX2
MORF4L1	THAP1
TTN	JPH1
TCERG1	GRB2
SRGAP2	YWHAG
PIK3CA	FBP2
DDIT3	SNAPC5
KPNA3	ERCC3
P4HA2	P4HB
PSMD1	PSMD4
SRC	DLX4
SNRPA	GABPB1
YES1	HSP90AB1
MORC3	DYNLL1
SND1	PDIA3
ZNF648	LDOC1
ARRB1	YWHAQ
MAPKAP1	YWHAG
YWHAE	INPP5E
MAP3K7	CLTC
UBA3	RAD23A
NDRG1	XRCC6
BAX	MAP2K1
PIAS2	CHMP1A
GFI1	RELA
SGF29	KRT27
PREP	PRKAB1
MYC	HDAC3
E2F6	RYBP
SMAD5	RBM4
CFL2	CFL1
RPS19	PRPF31
CDKN1B	TRAF2
SF3B2	HNRNPC
MRAS	AFDN
INSR	YWHAB
GRB2	CYP4F2
ZNF23	FHL5
DYNLRB1	DYNC1I2
COPS8	PRPF31
TNFRSF1A	ATF6
YWHAZ	CDC25A
SF3B1	SF3B6
FYN	RTN4
TERT	RUVBL1
GSK3A	MAPT
FBL	RELA
ZFP36	DCP1A
RELA	RPS14
NR1I2	MAPK7
RPS6KA5	SMAD6
CBY1	INPP5E
AIFM1	MAP3K1
AKAP9	CLASP2
PA2G4	NCL
SUV39H1	PHF19
SEPT2	CRAMP1
SF1	WDR83
VHL	CCNA1
EIF4A2	CD2BP2
WAS	SORBS2
IL13RA1	IL4
YWHAQ	IRS2
LRRK2	GSK3B
DDX21	TERF2
CBX2	KRTAP4-12
IKBKE	RPL3
TOM1L1	TSG101
SRGAP2	CDC25C
EIF2B3	EIF2B4
PGR	SMARCD1
KRTAP9-3	PTPMT1
MAPK14	PAK6
CD44	EZR
APP	DLG4
SYT17	HIP1
YWHAG	NEFL
SMURF2	ARHGAP5
SF3B4	SF1
POU6F2	RAD23B
ARHGEF7	ADAM15
LRRC59	FOS
ARPC5	ACTR3B
IPO4	SGK1
RNPS1	HTRA2
RAC1	HPS4
UBXN7	NFYC
GRB2	GSTZ1
NSMCE4A	NDN
NSMCE3	EID3
NSMCE3	NSMCE4A
BTBD2	UBR1
NEK7	PLK1
TGOLN2	SYT2
NUP62	KRT75
RBMS1	ZNF143
DPPA4	HTT
NGEF	RHOA
TOMM7	TOMM22
PALB2	XRCC3
CDC45	CDKN1A
HNRNPH2	PRPF8
PAX6	KRTAP9-3
CHFR	CBLC
HNF4A	SFPQ
KIFC3	NUP62
SMAD9	PSMD8
HDAC4	FAM110A
DDX1	SMAD2
TNRC6A	PAN3
COG6	MKRN3
IKBKG	HNRNPU
AMD1	HSPB1
IKBKG	XPO5
WT1	KRTAP10-6
APP	FOS
TTF2	CDC5L
ABL1	POLD1
EMC8	EMC2
CTTN	PTPN1
HSPB1	KRT18
TMEM30B	ATP8B4
IKBKE	RPL18A
APP	SNCA
STARD13	KIF1B
PRDX1	EGFR
PRPF31	CEP70
GADD45G	SMARCB1
NCLN	SERINC1
EFTUD2	SNRNP200
SNX8	SNX1
PROP1	TCEA2
C1QBP	TNFRSF1A
PSMB10	PSMB3
CHMP4B	VPS4A
NCK1	ATP2A3
COIL	KDM1A
HSPA5	YWHAB
HSP90AA1	LRP1
NCK1	PDIA2
NUMA1	GPSM2
UBQLN4	TRAF2
TNIK	RUVBL2
NOL9	MYC
WDYHV1	PCBD1
EAF2	TFPT
CDKN1A	CASP3
NFYC	LIN54
CREB3L1	PRKAB2
RPN2	RBBP4
RAB39B	GOLGA2
PRKCQ	BCL10
ARRB2	CFL1
RAP1B	SMURF2
TNRC6B	AGO4
MARK3	PKP2
TRIM63	NEBL
CELF1	HNRNPC
EIF2C2	PSMD2
CDKN1A	CDK1
UBC	EIF3F
EZH2	MAP3K7
NCK1	RAPGEF1
YEATS4	NUF2
EVL	SPTAN1
PTPN1	ESR1
MTNR1B	SLC2A3
ORC1	TSG101
NRIP1	HDAC3
TTN	AMOT
MYC	TONSL
COL4A3BP	PRKAR1A
VIM	GRB2
POLR3G	POLR3C
COMT	RGS2
HEATR1	MYC
CTNNB1	ESR1
HCK	ABL2
KRT40	INPP5D
LAMA3	SDC1
DDX5	HNRNPH2
PINX1	SF3B6
PINX1	DDX18
FAM20C	AMELX
RPL13	TERF2
CDK4	SMAD3
NDUFA9	CIAO1
DMD	SNTB2
ETS1	TAL1
AKAP8L	RELA
SUDS3	LRRK2
MRPL58	VHL
VPS4A	CHMP4A
WEE1	MCM2
EDRF1	NEK2
NOS2	FOSL2
LSM3	YBX1
CASP3	STK3
SF3B1	SNRNP40
MCM4	GTF3C2
CTNNBL1	NSRP1
HIF1A	MAX
HSP90AB1	PRKG2
HOOK2	PPP1R18
NFE2	NFE2L1
CBX7	CBX8
CALCOCO2	LMO4
MYC	LATS1
MYL12B	ACTA2
CBY1	RPTOR
RAB6B	GRB2
KRTAP5-7	HHEX
RPS6KA5	PDLIM1
SERTAD3	CENPP
PPP1R8	RBM48
NOVA1	PCBP1
PHC2	FHL3
PSMC1	JMJD6
PSMB5	PSMD6
PTP4A3	ECM29
PRPH	KRT15
TTN	RPL12
MCM6	SMC3
CKS1B	CDX4
EIF6	ASPM
PPP2CB	PPP4C
PSMD10	PSMD2
ATG5	RAB7A
RPN2	EZH2
CTNNB1	PKP4
CDC25B	EDC3
RBFOX2	RHOXF2
TCF4	NEK6
NDUFA9	BLOC1S1
GIT2	GCH1
FGFR2	FGF7
CDK4	GLI1
SRPK1	SUDS3
KAT5	CDK5RAP2
AKT1	BUB1
MGA	SMAD1
SMN1	TLE1
RGCC	AKT1
TRAPPC5	TRAPPC3
WRAP73	MCM3
CHD3	LRIF1
KPNA6	NUP50
JUN	HAUS6
HOXA1	DTX2
TBCA	RXRB
CDK2	PABPC1
FYN	HEXA
PIK3R3	CBL
KCTD5	GIT2
RPS27A	UBE2E3
ATXN3	RPS6KA1
ITGB1	ENO1
BBS5	BBIP1
STK4	TP53
CCHCR1	RPRD1A
MYF6	TCF12
NME7	TUBGCP4
SRRM4	CACNA1A
SMAD4	NR0B2
RPL23	RELA
UBE2E3	DZIP3
PSMD6	PSMC1
UBQLN4	HSPA13
MCM2	ORC5
PDHB	GNB2
RPS5	MLH1
ERBB4	DLG2
CLTC	TAB2
SEC13	TAB2
PPP2R1A	PPP2CB
INPP5E	KIF13B
AXIN2	SCNM1
NUP85	SEH1L
CLASRP	CLK2
AKT1	CARD11
PSMD4	PSMD12
PLSCR1	FRS3
PDHB	PFDN1
H2AFX	NABP2
TP53	NMT1
FHL3	BARX2
FBXW7	FBP2
KHDRBS3	RBM3
CDH1	RACK1
SP110	SMN1
FANCC	BUB1
SMAD4	RFX1
BANP	FOXR1
TULP3	WDR19
TOE1	RBM8A
SREBF2	CREB1
HMGN3	SRPK2
CEP63	DAXX
TNS2	SORBS3
APOA1	FGA
TMSB4X	RIF1
SF3A2	SMNDC1
ABL1	NFS1
RPS9	DDX56
KANSL1	KDM1A
CHAF1A	PROP1
AKT1	SMAD3
RNF4	UBE2D3
TRIM25	UBE2D3
BATF3	APPL1
SH3PXD2A	RPTOR
EIF4A2	GNG12
PRPF3	SLU7
HIST2H3A	DOT1L
EIF5	EIF1AX
MIDN	GADD45A
RXRG	PPARA
TMSB10	TERF1
TERF2	LANCL2
PSMC3	PSMD4
SP110	TSC22D1
GRB2	ESD
IQCB1	BBIP1
RPP14	POP4
PTPN2	LMAN1
RAD23B	EEF1A1
TIGIT	NECTIN2
DDX56	RRP12
FOS	FAM50A
NACC1	POLR2L
PALLD	HOMER2
EIF3F	EIF3B
HMG20A	GIT2
DYNLRB1	DYNLT1
FLNA	YWHAZ
HSF1	PLK1
DUSP9	GSK3B
PRPF40A	CSNK2A1
NMT1	CSNK2A1
HNRNPA2B1	DHX9
CRK	ATF3
LSM14A	CSNK2A1
SRSF11	CSNK2A1
POU6F2	NKX3-2
BAZ2B	NR2F6
SUZ12	HDAC3
KRTAP4-5	GLRX3
BRD3	SRPK2
HIF1A	EAF2
ABI1	RASA1
PHF21A	EXOSC8
TPD52L1	TPD52L2
NKD2	DVL1
ITGB1	TLN1
MAGI1	SH3PXD2A
LYN	TRIP10
DCP1A	RITA1
FANCC	SRC
APPL1	LRP2
REL	HIP1
YWHAZ	IARS
SYNE2	ABI1
ING2	EP300
MAPK8	RPLP2
YWHAZ	PTBP1
SMAD3	ZBTB16
GAB2	MAPKAP1
KDM1A	SMAD9
FHL2	SIRT1
RALBP1	UBC
SDCBP	HOXA7
TAP1	CALR
PXN	CRK
MAPK1	PXN
APTX	XRCC4
HEL-S-70	UBXN2B
AES	HNRNPK
KRTAP4-4	KRTAP2-3
CRX	TBX6
BAHD1	KDM1A
EAF1	MCM3
CREB3	SLC29A2
P4HB	VHL
SNRPB2	PDIA3
NUP62	LMO2
SMYD2	PTGES3
MAP2K6	MAP2K3
GABARAP	HADHA
PPP1CA	DLG2
DNMT3B	UBE2W
VDR	MED1
MAPKAPK2	CDC25A
BBS4	DCTN1
PFDN5	URI1
FN1	SCGB1A1
KIF13B	CAMSAP2
RPP14	DOCK7
INO80	PARP1
GSK3B	IKBKG
TFAP2A	CTBP1
TFAP2A	DBF4B
PPP3CA	NR3C1
CWC22	FAM32A
HNRNPK	ZNF792
EGFR	SELENOP
YWHAZ	RFC4
SKIV2L2	UPF2
UPF2	DCP2
NR4A1	HSP90AB1
STX1A	MDM2
MCM3	MYC
IKBKE	ATP5F1
ATP6V0B	MTNR1B
PFDN6	B4GALT2
LYAR	RRP1B
DOK1	EGFR
E2F1	NCOR2
SRSF7	RBBP6
PSMD13	PSMD1
KIFC3	VIM
NAB2	EXOC8
SEC23A	KDELR1
SOD2	P4HB
MAP2K1	CDH1
AKT1	CDH1
ANXA2	TRAF6
THOC5	THOC7
KLRC1	PMP22
NFKB1	GLUL
MAP3K7	MALT1
UBE2N	ATP5E
HSPA1L	TRAF2
HSPA5	TRAF2
DLC1	SMAD1
CHPF	TRIP11
HMGB1	TP53
EGFR	TNFRSF1A
TMEM30B	ATP8B2
DHPS	EXOSC2
HSP90AB1	SPSB1
PSMD6	PSMD1
KEAP1	BAD
CREB3	RHEB
LOX	FBN1
LMO1	BHLHB9
SPICE1	CEP135
RASA1	BBS10
MSH2	CDKN1A
HOXA1	PLSCR1
UBE2W	FANCL
PNMA1	FOXD4L3
AFDN	SMAD2
MYC	EP300
VAV3	ERBB3
NEK6	SMC3
SF3A2	SF3B2
PKD2	BCAP31
CAV1	ESR1
ERBB2	FYN
GRB2	HELZ
KRT40	CEP57
RBPMS	RAD54L2
REEP6	TMED8
CWC22	FRG1
MAX	GIT2
TMEM14C	CREB3
LMO4	KIF3B
RPS3A	C11orf49
PSMA1	C11orf49
SMAD9	EIF3E
HCK	PLCG1
DCP1B	DCP2
PAF1	UBE2E1
BRCA1	ABL1
PSMD13	VHL
HK2	UBQLN4
NEDD4	SCNN1A
ASF1A	TLK1
TTN	ABLIM2
SF1	PHF19
MAPK8	HNF4A
SF3B1	PUF60
CDKN2A	TDRD7
SFN	ABL1
CRKL	SOCS1
MTUS2	HAUS1
LHX1	LDB1
UBC	ING2
KDM1A	SERGEF
EDF1	RXRA
NFKB1	CNOT6
CNOT6L	CNOT6
BMPR1A	TGFB1
SMAD1	SMARCE1
IRAK2	IRAK1
HMG20A	ARNTL
HSP90AB1	TNFAIP3
LITAF	TSG101
LIN54	RBL2
YWHAB	PRMT5
TRAF6	RHOC
KCNJ10	MAGI1
EGLN3	PKM
NSFL1C	FAM32A
NTF4	BDNF
PSMD6	PSMC2
HMGN3	TERF1
NUDT21	DBN1
GNB1	GNG5
NXF1	PABPC1
SRPK2	CDK7
HNRNPD	PTBP2
PFDN1	EZH2
BAZ1B	POLR1B
KRT40	GGN
EXOC6	EXOC1
ACTG1	RIPK2
APC	RANBP9
TTC30A	IFT81
SP100	SUMO2
SF3A2	ARGLU1
PPP1R12A	RAN
CCT5	MAP3K3
AHCYL1	SRPK1
CEP290	CEP131
HNRNPH2	AES
VPS53	VPS51
BPNT1	CCP110
SET	NUPR1
HGS	GGA2
MED21	MED7
CCNE2	CDKN1B
UBOX5	UBE2L3
FOXO3	FOXK1
ZNF792	BACH2
DOLK	EDA
IRS4	EGFR
ZFYVE9	PPP2R1A
SUPT16H	MCM4
SF1	NUP155
PIM1	BANP
TCEA2	KCTD10
HCK	PNMA1
GSK3B	MAP4
CSNK2B	NAP1L1
RPS9	NDRG1
UBE2W	MUL1
BIRC2	UBE2W
CAMKK1	HSP90AB1
RASA1	CAV1
MYT1L	PCBD1
ZZZ3	PPP1R13B
CPT1A	CACYBP
HDAC2	PA2G4
GLRX3	KRTAP9-3
FOS	COPS4
YWHAB	PI4KB
FLNA	APC
TXN2	KRT40
UROD	VIM
HDAC6	POLR1B
ERBB4	NCK2
RPS9	MAP3K1
KRT15	TIMM8A
ATXN1	CDIP1
PIK3R3	DSN1
RAF1	HSP90AB1
FLNB	PSEN2
CCT7	ATP5C1
RAC1	COX6C
TRAF6	UBE2L3
MAPK3	CASP8
UBE2N	SRP68
ILK	ATXN10
NOS3	UMPS
CDKN1A	RPS2
MORF4L2	REL
IFT74	HSPB11
CBY1	DEPDC1B
APOA2	APOB
CASP2	PRKDC
KRT27	NDC80
PROP1	THYN1
CBX7	PCGF6
MAP3K14	RPL27
RPL22	MAP3K14
JAK3	NFATC1
TJP1	PVR
ZMYM2	UBTF
KDM4B	H3F3C
CHD8	WDR5
STK19	PRAME
NELFE	NELFB
NAP1L1	GTF2F2
LZTS2	PSMA1
SMAD2	CORO2A
SOCS1	ELOC
IFT88	IFT46
MYBPC1	ASH2L
KRTAP5-2	NUFIP2
SYDE1	DEPDC1B
SMAD1	SNRNP70
KRT31	PSMB1
PKN1	MAP2K6
HOXA7	JUNB
OLFM2	NOTCH2NL
KRAS	CCL5
CSNK2A1	SSB
CSNK2A1	RSL1D1
LIF	LIFR
CLTA	CALY
ABL1	SP1
PNMA1	PARD6A
NSD3	CDKN2A
PBRM1	ARID2
STUB1	MITF
PXN	GIT1
SMAD2	HNRNPA3
MFAP4	FBN1
CEP70	FAM214B
KRT15	PIK3R2
OIP5	POU6F2
YWHAG	FAM13B
PROP1	ATXN1
MAGI1	NF1
DDX17	NCOA1
COPS6	COPS7B
YWHAZ	TPI1
SF3A3	SF3A2
FBP2	SRC
FBXO3	HSP90AB1
PSMC1	PSMC4
FLT1	EEA1
PRKAB1	RPL3
XPC	CETN2
UBE2D3	BFAR
REG1B	CRELD2
TERF2IP	SBDS
UTP14C	CEP70
LIN37	TFIP11
YWHAZ	PRKCI
BCL2L1	BCL2
SMAD2	RPL30
YWHAG	ATP5B
ZBTB16	CEP70
FAM107A	CCDC85B
GYS1	PRKAB1
EEF1A1	MAP3K14
PARN	NCBP1
SUN1	SYNE2
ZNF614	NFIX
RAC1	SRGAP2
YWHAB	KLC4
UBE2E1	MAP3K1
NFKB1	IL1B
SF3B3	TOE1
CACYBP	SKP1
AHI1	DCTN1
FUS	MAX
ARRB1	IGF1R
MAP2K1	MSH6
CSNK2B	KDM6B
PPID	PLK1
COL4A6	OSM
RANBP9	SMAD9
CBX1	KMT5C
HOMEZ	PRKAA1
MARK3	PNPLA2
TNRC6B	NFKB1
TGOLN2	MMP14
SIAH1	UBE2K
KRT80	KRT31
ACTL6B	GSK3B
B3GALT2	SNX22
RB1CC1	THRSP
FLNA	LGALS14
DTX1	ITCH
RPGRIP1L	DYNLL2
ZBTB17	HSP90AB1
ANKRD1	TTN
GCFC2	TFIP11
MAPK8	DUSP8
EXOSC10	B9D1
SSRP1	EXOSC10
SFN	KLHDC2
ACTN2	DYSF
TBP	TAF12
MAGI1	TIAM1
WDR19	TTC21B
YWHAZ	WEE1
REL	DEF6
CLDN19	CLDN16
MAPK9	SHMT1
RASA4	ERBB3
TACSTD2	TJP1
MPHOSPH6	EXOSC2
KRT33B	KRT80
REV1	POLH
NDE1	PAFAH1B1
DYNC1LI1	PAFAH1B1
TTN	CHD4
MCM10	NINL
UBC	BIRC2
MAGOH	PINX1
ZNF417	REL
DDX3X	TBK1
PGAM5	DNM1L
REL	THOC1
HHEX	KRTAP4-12
ANXA7	TP53
SMAD1	TTF1
SORT1	NTRK1
ZNF587	FHL5
CYCS	AGTPBP1
SUMO2	HOMEZ
TMSB4X	SMN1
TK1	GDI1
RDH10	ERGIC1
RNF111	HSP90AB1
PSMF1	CRX
GAB2	DCLK1
RCOR1	YEATS4
PTEN	PDGFRB
RUNX2	SMAD5
CDKN1A	A2M
ATF4	JUNB
SMAD2	SYT1
DNM2	CRK
KRT35	TSG101
PDGFRB	PTPRO
SH3GL1	DNM3
HNRNPH3	ANXA11
FRMD4A	TRAF3IP1
SCNN1G	SCNN1A
KRTAP10-5	PRR13
DUSP21	RFX6
CBX8	BANP
RPS6	MYOM2
SAP130	SMAD3
MAPK14	EGFR
HAUS6	PSMD9
AR	GRB2
RAE1	DDX24
PTPRC	PDPK1
ACAT2	TERF1
TNNC2	PIK3R3
ITGB5	KRTAP10-9
BID	GAPDH
RGS2	CLTA
AKT1S1	RPS6KA5
FOXH1	GRB2
KANSL2	PPIL2
CCDC155	GALNT2
A2M	TGIF1
TRAF3IP1	SSNA1
IKBKE	SNX3
TRAF6	ACTR3
APPBP2	RASSF5
KRT35	KRT71
CKB	PPP1CA
EEA1	RAB5A
ISX	POU6F2
JUN	OIP5
KRT38	GNG13
RABAC1	SNX15
SH3PXD2A	FAM110B
KDM1A	NR1H2
BAG6	PRKAR1B
GFI1	U2AF1L4
NDUFS2	NDUFS3
P4HB	YWHAZ
AKAP9	PSTPIP1
RPL7A	NFKB2
EP300	ESR1
TCEA2	KRTAP10-8
GCNT1	CLTC
BBS2	FHOD1
HDAC4	CALCOCO2
GABARAPL1	ULK2
EXOC5	EXOC1
AKT1	NRAS
HSP90AB1	SREBF1
PCNA	ALDOA
PPP2R5C	MAPK1
ARPC3	VASP
NUP214	APC
TRAF6	RPL24
KRT38	KRT72
ITGB2	KRTAP10-8
PPP1CC	BCL2L1
TK1	RPL13
TRADD	TUBB4A
TRADD	TUBB
SRPK2	ALKBH3
HOXB2	DTX2
KIFAP3	DISC1
FLNA	NRP1
IKBKE	PHB2
RPS3	RPL26
PDLIM1	VIM
IKBKE	RAB5C
KPNA3	NOTCH1
SNRPD3	NR1I3
RIF1	FXR1
ACTN1	SRC
POP5	RPP25
POP5	POP1
AGTRAP	PCYT1A
PSMD10	PSMC5
YWHAB	EFTUD2
CDK2	WRAP73
EXOC7	EXOC1
BLOC1S6	BLOC1S3
POM121	TRIM27
PFKFB4	PFKFB1
NTNG2	LRRC4C
RRN3	SET
ATM	TP53BP1
RAB21	HCCS
SYDE1	TIAM1
GRB2	SNX17
CSNK2A1	MRPL4
NCK1	GAD1
PSMD11	PAAF1
TRAF6	SAE1
PSMD2	UCHL5
TXN	SERTAD3
COG4	COG5
PLN	MFF
FYN	NBEA
IMPDH2	POU6F2
SF3A1	PRKAB1
PRKAR1A	CDH2
MAPK3	RPS6KA6
GAS2L2	MTUS2
SCNM1	MDFI
UBQLN2	UBQLN1
RAB5C	EEA1
HLA-DPA1	CD74
PSMC3	NDRG1
THAP11	HMG20A
RELB	HSPA1L
HSPA8	RELB
RPL37A	BUB3
COIL	MAD1L1
NEB	PTPN11
YWHAG	DFFA
DDOST	TMEM173
MAP3K3	TUBB4A
NDUFS3	NDUFA8
SPICE1	GSK3B
CSNK1A1	CGN
EHD1	STON2
ERCC6L	RPA3
EGFR	SNX9
TEC	GAB1
LDHA	YWHAZ
EPB41L2	HSPB1
GNAQ	CXCR5
ABL1	GSX2
OIP5	PROP1
CDC7	GRHPR
CBY1	CHCHD1
MLH1	MAP2K6
FXR2	CALCOCO2
FST	FSTL1
RPL28	MAP2K5
STUB1	BAG1
SPRY2	PLSCR1
PRKCA	UBC
BRCA1	CREB1
SEC23A	MFF
DYNC1I1	FAM83D
PAM16	TFB2M
SHC1	FYN
ERBB4	HSP90AA1
MRPL12	UBE2N
SPTBN4	PTPRN2
SNX7	SNX6
DDX5	DHX9
DIRAS3	FGFR4
NR4A1	TCF4
IFT27	IFT74
TFAP2D	KRTAP12-3
BMS1	CSNK2A1
CD2BP2	CSNK2A1
SRC	PALLD
HSPA8	CCND1
GEM	TRAF2
IKBKE	HSPA8
FHL2	JUP
BHLHE40	ATXN1
MTA1	ESR1
CDC73	RTF1
SOX30	CUL5
FOXO1	CREBBP
EVI5	PLK1
HOXB7	CLK3
NDEL1	ZNF365
EEF1A1	TRDMT1
RIF1	TRDMT1
SETDB1	TRDMT1
RIPK3	C1QBP
MYC	ARHGEF2
KIF1B	KIF13B
PSEN1	APH1A
TP53BP2	YWHAZ
SIRT6	PSMD2
TCF4	CDC73
ENO1	ALDOA
UBC	UBASH3A
MMP2	CAPN3
ACP1	SFMBT1
CEP290	BBS10
MCM7	CDKN1B
ILF3	SNRPC
PAX8	RSBN1
ATP5A1	SIRT3
KRT33B	ICA1
GRB2	SMARCC2
SH3KBP1	PIK3R1
GRB14	HCK
FXR2	MED7
MBIP	COPS4
KRT35	PRPF31
EIF2B1	ARHGDIA
GOLGA2	MCM7
ING4	SUV39H1
YY1	INO80
CYP4F2	FYN
KRT27	KRT4
U2AF1L5	SRRM4
BRD3	MYC
RUNX1T1	PIAS2
SMC2	NCAPH
TMSB4X	GRB7
TTF2	SMAD1
UBE2E3	WWP2
NCK1	KDR
HSPB1	LSM3
EIF4G1	EIF3B
HOXC6	APC
CAMK2A	SMAD2
MAX	TUBB4A
AXIN2	RANGAP1
ARRB2	NEDD4
KAT5	HNRNPH3
ESR1	CSRP1
EXOSC8	EXOSC1
MAPK8	GANAB
EPRS	EEF1D
PINX1	RPL29
ACTN4	POT1
ERBB4	TRO
DISC1	IFT20
TULP1	NRXN1
PA2G4	EIF6
DFFA	TTN
TMED2	SEC23A
FN1	PXN
UNC119	ANXA7
ERBB2	PTPN22
NR2E3	RBL1
SNAPIN	ACTN2
YWHAZ	DISC1
PFDN1	IKBKE
ZFP36	EXOSC8
TBK1	MIB1
MXD3	TFIP11
AES	VEZF1
MEST	ABCD3
IRS1	PABPC1
MRPS16	PINX1
RFWD3	UBE2D1
ATF4	MAF
RBM4B	MYZAP
TRIP6	KCTD5
PRKCA	CBL
LIG4	PNKP
IKBKE	RPS19
KRT34	HYAL2
ENO3	TCAP
RIPK1	HSP90AB1
DOCK11	HTT
RBM5	WBP11
WDR77	PPIL1
CDC25A	SOX5
BAIAP2	ABI1
GSK3B	SFPQ
UBE2L6	PJA2
SMARCC1	CARM1
ASH1L	SMAD7
TGFB1	BUB1
COCH	COL1A1
EXOSC2	RSRC1
RSRC1	EXOSC7
PIK3R1	SEPT2
EGFR	TGFB1
FLAD1	ANXA7
DAPK3	DAXX
H2AFX	YWHAZ
PPP1CB	ZFYVE9
KRTAP10-8	ENKD1
DCLK1	NF1
TNK2	PAK2
RFX6	DMRT3
PSTPIP1	RPL35A
CDIP1	UBQLN1
CLK1	SRPK2
SEC24C	SEC23A
PACS1	PPP1CB
OS9	SMAD2
TOE1	SQSTM1
STAT3	HDAC8
FLNA	MAPK14
BRF2	TBP
HAND1	TCF12
PTPRJ	PKP4
FGFR2	PPM1A
MYC	LAS1L
RPL23A	NAP1L1
IGFN1	SPAG5
SRPK2	DDX46
HIST1H2BO	PRPF38A
PSMA3	MDM2
PINX1	EPPK1
CDC20	KRTAP9-2
BTK	AR
KRT40	TMEM231
COG4	COG1
ERBB2	PSAP
SPTBN1	TRAF3IP1
TNIK	SPTBN1
ATIC	CMBL
ATF4	MPZL2
SNAPIN	DES
YWHAG	NADK
MAX	HSP90AB1
VIM	RIF1
SRC	SOS2
HMG20A	TFPT
CDC42	MYO6
PARK7	ABL1
RFC1	MYC
SH3PXD2A	TIAM1
PPP2R5D	DZIP1
HDAC6	STUB1
HLA-DRA	HLA-DRB1
HSPA4	EGFR
SNRNP70	CHERP
TP53	SREBF1
MFF	NRM
THRAP3	TCERG1
SEC61B	SSR1
DAXX	UBE2I
SMAD1	BUB1
YWHAE	ACD
ERBB3	TNS4
NUMA1	TERF2
PPIA	PCNA
KRT34	FBXW5
IGF1R	CYP17A1
RNPS1	UBQLN4
NUP160	DISC1
PNMA1	ARID5A
EEA1	KDR
APC	MYH10
GNL2	DDX56
PSMD6	PSMD8
RNPS1	SF3B2
HNRNPH2	MSI2
NCOA5	TSC22D1
FOS	SRPK1
EIF6	LYAR
UPF1	YWHAZ
CHD4	TAF9
CCT3	VAV2
HNRNPA1	YWHAZ
RAF1	BAG1
PTGES3	PIWIL1
FHL2	STAT3
BMX	BIRC2
NONO	SFPQ
HAND1	TCF3
PHB	UBC
HCK	CRKL
FRMPD4	PPP1CA
ABCB11	LY6D
TINF2	TUBB2A
JMJD6	HIST1H2BJ
MAPK8	PNRC1
APPBP2	EID3
SYNE2	MAPK8IP2
CD2AP	HCK
PRKAB1	STRAP
DDX39B	RPS15A
SMAD4	HRAS
UNC119	CEP97
MAX	SNIP1
CASP8	SQSTM1
RORC	FOXP3
EXOC7	BBS1
PFN1	WASF1
GIT2	THAP11
SLC30A1	MTNR1A
MAPK8	GSTP1
TCEANC2	TNIP1
MRPS25	KIFAP3
ZNF274	GRB2
CASC3	MAGOH
HNRNPC	SRPK2
CASK	SNTB2
SF3A2	SRSF4
SLC40A1	GOLM1
FLNC	FYN
RBM23	RBM25
SF3B3	EFTUD2
CDK6	RBL2
CAMK2D	IKBKG
TP53	CDK2
IFT46	IFT74
SYNE4	GADD45A
CLTC	OPTN
NELFCD	HDAC11
TNPO1	RAN
PRDX1	MYC
VAV2	CHMP3
MEF2D	MAPK14
ARRB2	PPM1B
RABGAP1	GABARAPL1
SRPK2	SRSF12
WBP11	DDX17
GINS4	MCMBP
HOXA1	DUSP22
DAPP1	ERBB3
RAD18	UBE2A
FAM161A	KRTAP10-9
CDC25B	NAV1
KRT15	KRT1
PRKAB1	VPS35
LMO4	KRT76
NQO1	GALT
JAK3	CDK1
DNA2	WDHD1
CSNK2B	RPS6KB2
HCK	TSG101
TERF2	SLX4
DLG1	CTNND2
KRT3	KRT38
ACTB	RAD51
ORC1	SKP2
XIAP	WDYHV1
FKBP4	LOXHD1
TAF9	TRA2A
PRMT6	CETN2
CREBBP	APC
NINL	MAD1L1
GRB2	BAD
HIPK3	TP53
HOMER1	FAT1
RFX2	MDFI
TOPBP1	PIAS2
ETV1	PRKDC
RTN3	COL4A3BP
LCE1D	KRTAP10-5
PSMD4	PSMC2
BAIAP2	EVL
DCTN2	CAPZA1
FGD6	CBY1
STMN1	CDKN1B
SPRY2	KRTAP4-12
SNRPN	SF3B1
PDLIM3	PALLD
CDC45	ORC5
MCM5	MCM2
MCM2	CDK6
DNM2	GRAP2
EXOC7	EXOC4
UBE2N	PRPF31
RBX1	KRTAP12-2
CBX3	KMT5C
VPS29	RGS2
AKT1	S100A14
SASS6	STIL
MET	VAV3
PKM	DLC1
HOXC6	FGFR2
MAP3K14	RPS5
MAP3K14	RPS10
RIF1	MLLT3
EEF1A1	MNAT1
